Fecha,IPC,IPC_sin_alimentos_energia,IPC_alimentos_energia
2014-08-01,2.68520888934139,2.5563204265938,2.83728928110224
2014-09-01,2.73826215785076,2.57210886603942,2.93418344606889
2014-10-01,3.08804046928228,2.56065398324149,3.71118073259127
2014-11-01,3.15910225000358,2.49588290443266,3.94982155944984
2014-12-01,3.22406118871739,2.50750847935634,4.08429639293109
2015-01-01,3.07326326860977,2.48276288360824,3.77769713056863
2015-02-01,2.76858517072284,2.45190997725703,3.14296946500861
2015-03-01,3.02019928834408,2.58482676609154,3.5378094415905
2015-04-01,3.0174126785349,2.73658764736117,3.34984755134652
2015-05-01,3.36620186894155,2.8430873509572,3.98435294682789
2015-06-01,3.54491029740405,2.99828665163222,4.19011493921423
2015-07-01,3.56292547971011,3.36208791100988,3.79897179879728
2015-08-01,4.0426728422815,3.48272273386946,4.70157416298499
2015-09-01,3.90455488298777,3.4448608200112,4.44470083387313
2015-10-01,3.66020462128904,3.46377797295825,3.88972035182007
2015-11-01,4.17256708018865,3.45561846236002,5.01538914192377
2015-12-01,4.39792854166932,3.48934507848327,5.47217614370279
2016-01-01,4.60868784321291,3.41635525041689,6.01332536629828
2016-02-01,4.47375701506678,3.79135867427158,5.27510655682594
2016-03-01,4.30108051334928,3.58230843130714,5.14775611500928
2016-04-01,3.9072132668403,3.25471839052147,4.67503973063057
2016-05-01,3.54061765756533,3.3324611586929,3.78389125248022
2016-06-01,3.34161872071432,3.2805558515254,3.41286955348818
2016-07-01,2.96195894036733,2.86874860751699,3.071048885352
2016-08-01,2.94253095758978,2.95696674993394,2.92574192591493
2016-09-01,3.12667111206595,3.01217628195015,3.25991604679774
2016-10-01,3.40528775471299,2.99720447735457,3.88015983179497
2016-11-01,3.34963245522741,3.02092204493892,3.73031452438718
2016-12-01,3.23488195037019,2.86740752982831,3.66119080436787
2017-01-01,3.09636415923956,2.97932770265594,3.23086245718096
2017-02-01,3.24979324559658,2.59002926204964,4.01364332278419
2017-03-01,3.97485445147011,2.7246062495081,5.42565489104417
2017-04-01,3.69471572141791,2.78752659813155,4.74776959957203
2017-05-01,3.03980253604198,2.5377129649566,3.6240448306393
2017-06-01,2.73244391775147,2.38118161338776,3.14178760793382
2017-07-01,2.85206926625983,2.3579050264931,3.42928564240371
2017-08-01,3.1738100701898,2.57352893658137,3.87215842363162
2017-09-01,2.94499513550225,2.45199374437981,3.51735572700827
2017-10-01,2.04014312278334,2.34716025487158,1.68591483364051
2017-11-01,1.5443382320383,2.22943656666014,0.756346552000641
2017-12-01,1.36485588371446,2.14671118332326,0.464767288706424
2018-01-01,1.25318836941743,1.97121356769656,0.430044390158115
2018-02-01,1.17956124835664,1.96672819458274,0.280682283523519
2018-03-01,0.363136029353744,1.98509722403377,-1.46909229377593
2018-04-01,0.48486988623302,1.90692238216926,-1.13493989661087
2018-05-01,0.930692513230167,1.99847409204234,-0.29877569441093
2018-06-01,1.42933403390647,2.22561148661577,0.509193350342584
2018-07-01,1.61610098729974,2.33309989088955,0.787274380153358
2018-08-01,1.07057542660273,2.03665044243186,-0.0392748925652098
2018-09-01,1.28028100935954,2.08869958270255,0.351389257646511
2018-10-01,1.84089384430844,2.12527585870133,1.51160467286007
2018-11-01,2.16709746401055,2.16201819297472,2.17302499268875
2018-12-01,2.1925231538682,2.21197954849206,2.16974954558004
2019-01-01,2.12915785051415,2.40023498986893,1.81362618665429
2019-02-01,2.00338485500231,2.38937080733951,1.55482895441015
2019-03-01,2.24744059848037,2.55795320239876,1.88228801020291
2019-04-01,2.59264472909832,2.5905591662231,2.59509341187944
2019-05-01,2.72512754617208,2.56328982791654,2.91576481559486
2019-06-01,2.29478053967056,2.30236618940951,2.28488028468089
2019-07-01,2.11191328006436,2.15016185115551,2.06702108539505
2019-08-01,2.03972339384534,2.19948614793238,1.85237244589053
2019-09-01,1.85100693723761,2.16171561878775,1.48781475282099
2019-10-01,1.88056226356924,2.33597255141702,1.34754744347137
2019-11-01,1.86679694871124,2.30836473712744,1.35154116783025
2019-12-01,1.90009157916248,2.30055670349321,1.43115549663054
2020-01-01,1.88835605229068,2.3145020152252,1.38946756734341
2020-02-01,1.90403776113918,2.33949873131497,1.39464487821856
2020-03-01,1.82153296943842,1.73427258603418,1.92678705418246
2020-04-01,1.72448975655499,1.87455890144798,1.54829967626432
2020-05-01,1.7819197522911,1.85905336348152,1.69137114738554
2020-06-01,1.59873239164688,1.90623356619438,1.23689205080723
2020-07-01,1.8616957242678,1.81092890901636,1.92132906797679
2020-08-01,1.68739824186658,1.78512926897169,1.57379520042391
2020-09-01,1.81955390705632,1.82647762714197,1.81140692266731
2020-10-01,1.72400036113651,1.67793969562349,1.77833771234769
2020-11-01,2.14220969430481,1.75401768314416,2.59945880317721
2020-12-01,1.97323222946074,1.76210291252213,2.22165146322311
2021-01-01,2.67554538350913,1.68931217611891,3.84066113946323
2021-02-01,2.4013422122209,1.57042731580043,3.38312333905078
